,id,dt_ocorrencia,uf,regiao,classificacao_da_ocorrencia
11646,31569,2022-03-10,SP,Sudeste,Incidente
11647,31571,2022-03-10,SC,Sul,Incidente
11648,32428,2022-06-08,DF,Centro-Oeste,Incidente
11649,37139,2023-04-15,MG,Sudeste,Ocorrência Anormal
11650,34087,2022-09-05,MG,Sudeste,Incidente
11651,34087,2022-09-05,MG,Sudeste,Incidente
11652,37290,2023-05-15,SC,Sul,Incidente
11653,39052,2023-04-20,CE,Nordeste,Incidente
11654,40314,2023-10-26,MG,Sudeste,Incidente
11655,41055,2023-10-26,MG,Sudeste,Incidente
11656,41056,2023-10-26,RS,Sul,Incidente
11657,41452,2023-12-21,SP,Sudeste,Incidente
11658,32586,2022-06-20,SP,Sudeste,Incidente
11659,32530,2022-06-25,DF,Centro-Oeste,Incidente
11660,33146,2022-07-22,RJ,Sudeste,Incidente
11661,33426,2022-08-06,MT,Centro-Oeste,Incidente
11662,33427,2022-08-08,PE,Nordeste,Incidente
11663,34087,2022-09-05,MG,Sudeste,Incidente
11664,34206,2022-09-22,MT,Centro-Oeste,Incidente
11665,34687,2022-10-21,GO,Centro-Oeste,Incidente
11666,34907,2022-10-28,AM,Norte,Ocorrência Anormal
11667,34926,2022-11-09,BA,Nordeste,Incidente
11668,34688,2022-10-15,MT,Centro-Oeste,Incidente
11669,35026,2022-11-16,RS,Sul,Acidente
11670,35027,2022-11-04,MT,Centro-Oeste,Acidente
11671,35027,2022-11-04,MT,Centro-Oeste,Acidente
11672,30084,2021-08-26,PR,Sul,Acidente
11673,31706,2022-03-27,SP,Sudeste,Acidente
11674,31706,2022-03-27,SP,Sudeste,Acidente
11675,36408,2023-02-19,MG,Sudeste,Acidente
11676,36410,2023-02-18,PA,Norte,Acidente
11677,41166,2023-11-24,MG,Sudeste,Incidente
11678,41172,2023-11-18,SC,Sul,Incidente
11679,41173,2023-12-13,SP,Sudeste,Incidente
11680,41606,2023-12-31,MG,Sudeste,Incidente
11681,37220,2023-05-08,SP,Sudeste,Incidente
11682,41229,2023-10-29,SP,Sudeste,Incidente
11683,31305,2021-11-07,SP,Sudeste,Incidente
11684,33927,2022-08-29,CE,Nordeste,Incidente
11685,37111,2018-06-20,Exterior,,Incidente
11686,37112,2018-04-27,Exterior,,Ocorrência de Solo
11687,37113,2018-05-12,Exterior,,Ocorrência de Solo
11688,37114,2018-11-11,Exterior,,Acidente
11689,37117,2023-04-24,MG,Sudeste,Ocorrência Anormal
11690,35229,2022-12-04,RN,Nordeste,Acidente
11691,37114,2018-11-11,Exterior,,Acidente
11692,37186,2023-04-27,MG,Sudeste,Ocorrência Anormal
11693,37207,2023-05-07,ES,Sudeste,Acidente
11694,37287,2023-05-14,MG,Sudeste,Acidente
11695,37289,2023-05-14,SP,Sudeste,Incidente
11696,37292,2023-05-11,MG,Sudeste,Incidente
11697,37293,2023-05-06,RS,Sul,Incidente
11698,37326,2020-01-19,Exterior,,Incidente Grave
11699,37586,2023-06-03,MG,Sudeste,Incidente
11700,37748,2023-06-16,SP,Sudeste,Incidente
11701,37806,2023-06-22,MG,Sudeste,Ocorrência Anormal
11702,37848,2023-06-03,DF,Centro-Oeste,Incidente
11703,37886,2023-06-21,RS,Sul,Incidente
11704,37928,2023-06-27,PA,Norte,Incidente
11705,37929,2023-06-24,BA,Nordeste,Incidente
11706,38215,2023-07-05,SP,Sudeste,Incidente
11707,27503,2021-03-11,RO,Norte,Incidente Grave
11708,27505,2021-03-15,AM,Norte,Incidente
11709,28383,2021-06-08,MG,Sudeste,Incidente
11710,28443,2021-06-10,SP,Sudeste,Incidente Grave
11711,28543,2021-06-23,SP,Sudeste,Incidente
11712,28544,2021-06-18,RR,Norte,Incidente
11713,31583,2022-03-20,CE,Nordeste,Incidente
11714,39053,2023-09-26,BA,Nordeste,Incidente
11715,31572,2022-03-11,SC,Sul,Incidente
11716,31574,2022-03-14,MG,Sudeste,Incidente
11717,31577,2022-03-16,BA,Nordeste,Acidente
11718,31579,2022-03-17,SP,Sudeste,Acidente
11719,31582,2022-03-22,MA,Nordeste,Incidente
11720,31584,2022-03-13,MS,Centro-Oeste,Incidente
11721,37406,2023-05-25,GO,Centro-Oeste,Acidente
11722,37406,2023-05-25,GO,Centro-Oeste,Acidente
11723,32209,2022-05-25,ES,Sudeste,Incidente Grave
11724,34006,2022-09-10,PA,Norte,Acidente
11725,32208,2022-05-25,MG,Sudeste,Incidente
11726,35029,2022-11-17,SC,Sul,Acidente
11727,36826,2023-03-23,SP,Sudeste,Incidente
11728,36906,2019-07-07,SP,Sudeste,Ocorrência de Solo
11729,37109,2023-04-23,PA,Norte,Acidente
11730,38308,2023-07-28,RJ,Sudeste,Incidente Grave
11731,38308,2023-07-28,RJ,Sudeste,Incidente Grave
11732,38329,2023-08-02,MS,Centro-Oeste,Acidente
11733,38370,2023-08-14,SP,Sudeste,Incidente
11734,38375,2023-08-06,SC,Sul,Incidente
11735,38367,2023-07-21,SP,Sudeste,Incidente
11736,38378,2023-08-15,SP,Sudeste,Incidente
11737,38868,2023-09-20,PA,Norte,Incidente
11738,39046,2023-04-22,BA,Nordeste,Incidente
11739,39050,2023-05-02,PB,Nordeste,Incidente
11740,39086,2023-05-03,DF,Centro-Oeste,Incidente
11741,39166,2023-08-20,MG,Sudeste,Incidente
11742,30905,2021-06-08,MT,Centro-Oeste,Acidente
11743,31585,2022-03-21,SP,Sudeste,Acidente
11744,31586,2022-03-23,MA,Nordeste,Acidente
11745,31588,2022-03-22,SP,Sudeste,Ocorrência Anormal
11746,31589,2022-03-19,SP,Sudeste,Incidente
11747,31590,2022-03-16,SP,Sudeste,Incidente
11748,31689,2022-03-31,SP,Sudeste,Incidente
11749,32946,2022-07-17,DF,Centro-Oeste,Incidente
11750,33366,2022-07-26,RJ,Sudeste,Incidente Grave
11751,33486,2022-08-10,RJ,Sudeste,Incidente
11752,36248,2023-01-28,TO,Norte,Incidente Grave
11753,27723,2021-03-22,AM,Norte,Ocorrência de Solo
11754,31007,2022-01-14,RS,Sul,Incidente Grave
11755,36248,2023-01-28,TO,Norte,Incidente Grave
11756,38888,2023-09-22,SP,Sudeste,Incidente
11757,38986,2023-04-10,SP,Sudeste,Incidente
11758,39186,2023-08-16,CE,Nordeste,Incidente
11759,39206,2023-09-10,PR,Sul,Incidente
11760,40315,2023-10-27,PR,Sul,Incidente
11761,27724,2021-03-26,SP,Sudeste,Ocorrência de Solo
11762,30569,2021-12-03,MG,Sudeste,Acidente
11763,30823,2021-12-28,MS,Centro-Oeste,Acidente
11764,30823,2021-12-28,MS,Centro-Oeste,Acidente
11765,30823,2021-12-28,MS,Centro-Oeste,Acidente
11766,31207,2017-05-09,SP,Sudeste,Ocorrência Anormal
11767,31927,2022-04-29,ES,Sudeste,Incidente
11768,31990,2022-05-09,AM,Norte,Ocorrência de Solo
11769,33747,2022-08-24,SP,Sudeste,Incidente
11770,34066,2022-09-11,SP,Sudeste,Acidente
11771,38586,2023-08-25,MT,Centro-Oeste,Incidente Grave
11772,38586,2023-08-25,MT,Centro-Oeste,Incidente Grave
11773,38166,2023-07-12,PR,Sul,Incidente
11774,38586,2023-08-25,MT,Centro-Oeste,Incidente Grave
11775,39168,2023-08-11,RS,Sul,Incidente
11776,39170,2023-09-29,SP,Sudeste,Incidente
11777,39193,2023-10-04,SP,Sudeste,Incidente
11778,39194,2023-08-22,MS,Centro-Oeste,Incidente
11779,39209,2023-08-06,MS,Centro-Oeste,Incidente
11780,39212,2023-08-15,MG,Sudeste,Incidente
11781,39215,2023-08-27,GO,Centro-Oeste,Incidente
11782,39366,2023-09-07,SE,Nordeste,Incidente
11783,39430,2023-10-15,MG,Sudeste,Incidente
11784,39467,2023-08-13,MG,Sudeste,Incidente
11785,39507,2023-09-01,Exterior,,Incidente
11786,39789,2023-10-17,SC,Sul,Incidente
11787,39790,2023-10-14,SC,Sul,Incidente
11788,39966,2023-10-29,SC,Sul,Incidente
11789,40028,2023-10-15,RJ,Sudeste,Incidente
11790,40028,2023-10-15,RJ,Sudeste,Incidente
11791,40093,2023-11-07,PR,Sul,Incidente Grave
11792,40093,2023-11-07,PR,Sul,Incidente Grave
11793,40094,2023-07-12,SC,Sul,Incidente
11794,40096,2023-11-08,PB,Nordeste,Incidente
11795,40097,2023-11-07,MT,Centro-Oeste,Incidente
11796,40209,2023-09-07,RJ,Sudeste,Incidente
11797,40228,2023-11-15,SP,Sudeste,Incidente
11798,40306,2023-11-13,AM,Norte,Incidente
11799,40307,2023-11-13,PR,Sul,Incidente
11800,40446,2023-11-19,RJ,Sudeste,Incidente
11801,30344,2021-11-05,MS,Centro-Oeste,Incidente
11802,30483,2021-11-30,MS,Centro-Oeste,Incidente Grave
11803,30566,2021-12-01,MS,Centro-Oeste,Incidente Grave
11804,30566,2021-12-01,MS,Centro-Oeste,Incidente Grave
11805,30567,2021-12-02,RS,Sul,Incidente
11806,30865,2021-12-24,PR,Sul,Incidente
11807,30866,2021-12-31,RS,Sul,Incidente
11808,30868,2021-12-31,PR,Sul,Incidente
11809,30869,2021-12-26,SP,Sudeste,Ocorrência Anormal
11810,34046,2022-09-10,PA,Norte,Incidente
11811,37947,2023-07-11,CE,Nordeste,Incidente Grave
11812,38213,2023-06-09,SP,Sudeste,Incidente
11813,38214,2023-07-31,SP,Sudeste,Incidente
11814,38216,2023-08-02,SC,Sul,Ocorrência Anormal
11815,38266,2023-07-31,BA,Nordeste,Incidente
11816,39711,2023-09-28,MG,Sudeste,Incidente
11817,40029,2023-10-24,MT,Centro-Oeste,Incidente
11818,36546,2023-03-07,SP,Sudeste,Incidente
11819,37466,2023-05-28,TO,Norte,Incidente Grave
11820,39426,2023-09-13,PI,Nordeste,Incidente
11821,37466,2023-05-28,TO,Norte,Incidente Grave
11822,41286,2023-12-04,SP,Sudeste,Ocorrência de Solo
11823,41287,2023-11-28,MG,Sudeste,Incidente
11824,41288,2023-11-13,MG,Sudeste,Incidente
11825,41304,2023-11-21,DF,Centro-Oeste,Incidente
11826,41305,2023-12-06,RJ,Sudeste,Incidente
11827,41511,2023-12-26,RS,Sul,Incidente
11828,41516,2023-12-30,RJ,Sudeste,Incidente
11829,41573,2023-12-29,DF,Centro-Oeste,Incidente
11830,41574,2023-12-26,DF,Centro-Oeste,Incidente
11831,27463,2021-03-13,SP,Sudeste,Incidente Grave
11832,41167,2023-12-06,AC,Norte,Incidente
11833,39187,2023-08-20,RS,Sul,Incidente
11834,39427,2023-09-08,RO,Norte,Incidente
11835,39428,2023-10-12,SP,Sudeste,Incidente
11836,40648,2023-11-28,SP,Sudeste,Incidente
11837,40649,2023-11-22,AC,Norte,Acidente
11838,40649,2023-11-22,AC,Norte,Acidente
11839,40649,2023-11-22,AC,Norte,Acidente
11840,40726,2023-07-28,BA,Nordeste,Incidente
11841,40769,2023-09-27,RS,Sul,Incidente
11842,40770,2023-12-02,PA,Norte,Incidente
11843,40771,2023-11-27,AM,Norte,Incidente
11844,40772,2023-11-24,RO,Norte,Incidente
11845,40869,2023-12-05,ES,Sudeste,Incidente
11846,40870,2023-12-08,MS,Centro-Oeste,Incidente
11847,40878,2023-05-21,SP,Sudeste,Incidente
11848,40879,2023-05-09,PR,Sul,Incidente
11849,40881,2023-06-01,AL,Nordeste,Incidente
11850,40883,2023-06-26,RJ,Sudeste,Incidente
11851,40933,2023-08-07,SP,Sudeste,Incidente
11852,40987,2023-08-18,MS,Centro-Oeste,Incidente
11853,40991,2023-12-07,SP,Sudeste,Incidente
11854,40994,2023-10-13,RJ,Sudeste,Incidente
11855,40995,2023-10-18,RJ,Sudeste,Incidente
11856,41059,2023-11-27,RJ,Sudeste,Incidente
11857,41086,2023-10-29,SP,Sudeste,Incidente
11858,41091,2023-11-04,RS,Sul,Incidente
11859,41093,2023-11-07,PA,Norte,Incidente
11860,41094,2023-11-02,DF,Centro-Oeste,Incidente
11861,41104,2023-12-12,RJ,Sudeste,Incidente
11862,41246,2023-12-08,SP,Sudeste,Incidente
11863,41296,2023-12-19,RS,Sul,Incidente
11864,41394,2023-11-23,DF,Centro-Oeste,Incidente
11865,41454,2023-12-20,SP,Sudeste,Incidente
11866,30343,2021-10-30,SP,Sudeste,Incidente
11867,30429,2021-11-20,MT,Centro-Oeste,Ocorrência Anormal
11868,30703,2021-12-11,MS,Centro-Oeste,Acidente
11869,31768,2022-04-07,SP,Sudeste,Incidente
11870,33006,2022-07-19,PR,Sul,Acidente
11871,33006,2022-07-19,PR,Sul,Acidente
11872,38330,2023-08-09,SP,Sudeste,Ocorrência de Solo
11873,38507,2023-08-23,MG,Sudeste,Incidente
11874,39210,2023-08-26,PE,Nordeste,Incidente
11875,39708,2023-07-29,CE,Nordeste,Incidente
11876,39906,2023-10-28,SP,Sudeste,Incidente
11877,39907,2023-10-31,SP,Sudeste,Incidente
11878,40486,2023-11-22,ES,Sudeste,Incidente
11879,38426,2023-08-24,MG,Sudeste,Incidente
11880,38448,2023-08-24,RJ,Sudeste,Incidente
11881,40206,2023-09-03,CE,Nordeste,Incidente
11882,41046,2023-11-02,PE,Nordeste,Incidente
11883,41047,2023-11-02,MG,Sudeste,Incidente
11884,41510,2023-10-25,SP,Sudeste,Incidente
11885,30263,2021-11-12,AM,Norte,Incidente
11886,30543,2021-11-14,RN,Nordeste,Incidente
11887,30574,2021-12-12,MT,Centro-Oeste,Incidente Grave
11888,30743,2021-12-18,,,Incidente
11889,31687,2022-03-25,SP,Sudeste,Incidente
11890,31687,2022-03-25,SP,Sudeste,Incidente
11891,31688,2022-03-28,SP,Sudeste,Incidente
11892,31688,2022-03-28,SP,Sudeste,Incidente
11893,34546,2022-10-15,MG,Sudeste,Acidente
11894,34546,2022-10-15,MG,Sudeste,Acidente
11895,34606,2020-04-03,MG,Sudeste,Incidente Grave
11896,37126,2023-04-19,MG,Sudeste,Acidente
11897,37126,2023-04-19,MG,Sudeste,Acidente
11898,37131,2023-04-12,SP,Sudeste,Incidente
11899,37133,2018-11-05,Exterior,,Incidente
11900,37526,2023-06-09,RR,Norte,Incidente
11901,38207,2023-07-27,GO,Centro-Oeste,Incidente
11902,38207,2023-07-27,GO,Centro-Oeste,Incidente
11903,38209,2023-07-27,MA,Nordeste,Acidente
11904,38209,2023-07-27,MA,Nordeste,Acidente
11905,38709,2023-09-01,AM,Norte,Incidente
11906,38830,2023-09-13,SC,Sul,Incidente
11907,38927,2023-09-14,DF,Centro-Oeste,Incidente
11908,41569,2023-11-01,BA,Nordeste,Incidente
11909,41569,2023-11-01,BA,Nordeste,Incidente
11910,41569,2023-11-01,BA,Nordeste,Incidente
11911,41650,2023-11-24,PR,Sul,Incidente
11912,41652,2023-11-26,RS,Sul,Incidente
11913,41653,2023-01-25,SP,Sudeste,Incidente
11914,30707,2021-11-24,MG,Sudeste,Acidente
11915,30783,2021-12-18,TO,Norte,Incidente Grave
11916,30783,2021-12-18,TO,Norte,Incidente Grave
11917,30784,2021-12-16,MS,Centro-Oeste,Ocorrência de Solo
11918,30784,2021-12-16,MS,Centro-Oeste,Ocorrência de Solo
11919,31208,2022-02-08,PA,Norte,Acidente
11920,32486,2022-06-16,MT,Centro-Oeste,Incidente Grave
11921,32486,2022-06-16,MT,Centro-Oeste,Incidente Grave
11922,32487,2022-06-17,SP,Sudeste,Acidente
11923,32487,2022-06-17,SP,Sudeste,Acidente
11924,33406,2022-08-04,PE,Nordeste,Incidente
11925,33826,2022-08-27,PR,Sul,Acidente
11926,35028,2022-11-14,GO,Centro-Oeste,Incidente
11927,35126,2022-11-20,RJ,Sudeste,Incidente
11928,35306,1996-03-12,RS,Sul,Acidente
11929,36288,2023-02-04,PR,Sul,Incidente
11930,37747,2023-06-15,MG,Sudeste,Incidente Grave
11931,38686,2023-08-14,SP,Sudeste,Ocorrência de Solo
11932,38866,2023-09-13,SP,Sudeste,Incidente
11933,39208,2023-08-26,SP,Sudeste,Incidente
11934,41297,2023-12-15,SC,Sul,Incidente
11935,38148,2023-07-17,SP,Sudeste,Incidente
11936,38377,2023-08-09,SP,Sudeste,Incidente
11937,38380,2023-08-16,SP,Sudeste,Incidente
11938,38382,2023-08-16,AP,Norte,Acidente
11939,40287,2023-08-18,AL,Nordeste,Incidente
11940,41057,2023-10-26,MG,Sudeste,Incidente
11941,41456,2023-12-23,CE,Nordeste,Incidente
11942,41506,2023-12-18,SP,Sudeste,Incidente
11943,41507,2023-11-26,SP,Sudeste,Incidente
11944,41508,2023-12-19,PA,Norte,Incidente
11945,27703,2021-03-31,MT,Centro-Oeste,Acidente
11946,31113,2022-01-21,SP,Sudeste,Incidente
11947,33646,2022-08-14,SP,Sudeste,Incidente
11948,29584,2021-08-22,PA,Norte,Ocorrência Anormal
11949,31106,2022-01-10,AM,Norte,Incidente
11950,31110,2022-01-19,MG,Sudeste,Incidente Grave
11951,31110,2022-01-19,MG,Sudeste,Incidente Grave
11952,31113,2022-01-21,SP,Sudeste,Incidente
11953,33746,2022-08-26,GO,Centro-Oeste,Ocorrência de Solo
11954,34088,2022-09-06,BA,Nordeste,Acidente
11955,35166,2022-11-29,MG,Sudeste,Incidente
11956,35186,2022-12-08,MT,Centro-Oeste,Incidente
11957,35446,2022-12-09,SP,Sudeste,Incidente
11958,35586,2022-12-19,GO,Centro-Oeste,Acidente
11959,35586,2022-12-19,GO,Centro-Oeste,Acidente
11960,35587,2022-12-22,SP,Sudeste,Incidente
11961,36290,2023-01-30,SP,Sudeste,Incidente
11962,38887,2023-09-25,PR,Sul,Incidente
11963,38887,2023-09-25,PR,Sul,Incidente
11964,38993,2023-04-17,RJ,Sudeste,Incidente
11965,40708,2023-11-27,SP,Sudeste,Ocorrência Anormal
11966,41230,2023-11-19,SP,Sudeste,Incidente
11967,41655,2023-11-26,CE,Nordeste,Incidente
11968,40466,2023-11-20,MG,Sudeste,Incidente
11969,27423,2021-03-04,RJ,Sudeste,Ocorrência Anormal
11970,27423,2021-03-04,RJ,Sudeste,Ocorrência Anormal
11971,39047,2023-04-28,BA,Nordeste,Incidente
11972,40366,2023-11-14,SC,Sul,Incidente
11973,27443,2021-03-14,MS,Centro-Oeste,Incidente
11974,27444,2021-03-09,GO,Centro-Oeste,Acidente
11975,27445,2021-03-09,MT,Centro-Oeste,Incidente Grave
11976,27446,2021-03-11,MT,Centro-Oeste,Acidente
11977,27446,2021-03-11,MT,Centro-Oeste,Acidente
11978,27483,2021-03-12,SP,Sudeste,Incidente
11979,27484,2020-11-25,RJ,Sudeste,Incidente
11980,27504,2021-03-13,MG,Sudeste,Acidente
11981,41509,2023-12-22,MT,Centro-Oeste,Incidente
11982,38306,2022-12-02,BA,Nordeste,Incidente
11983,27643,2021-03-20,SP,Sudeste,Ocorrência de Solo
11984,28023,2021-05-02,MT,Centro-Oeste,Incidente Grave
11985,28023,2021-05-02,MT,Centro-Oeste,Incidente Grave
11986,40310,2023-08-07,SP,Sudeste,Incidente
11987,27983,2021-05-03,SP,Sudeste,Acidente
11988,28024,2021-04-26,SC,Sul,Incidente
11989,27984,2021-04-16,RS,Sul,Incidente
11990,28263,2021-05-13,SP,Sudeste,Acidente
11991,31866,2022-04-13,MT,Centro-Oeste,Incidente
11992,38366,2023-08-09,AM,Norte,Incidente
11993,40875,2023-05-09,RS,Sul,Incidente
11994,28025,2021-05-03,RJ,Sudeste,Incidente
11995,28026,2021-05-05,SP,Sudeste,Incidente
11996,29423,2021-07-12,SP,Sudeste,Acidente
11997,29423,2021-07-12,SP,Sudeste,Acidente
11998,28027,2021-05-01,AM,Norte,Incidente
11999,28028,2021-04-30,MT,Centro-Oeste,Acidente
12000,28503,2021-06-17,MG,Sudeste,Incidente Grave
12001,29423,2021-07-12,SP,Sudeste,Acidente
12002,28303,2021-05-25,SP,Sudeste,Incidente
12003,28304,2021-05-10,RJ,Sudeste,Incidente
12004,29423,2021-07-12,SP,Sudeste,Acidente
12005,39651,2023-10-03,MG,Sudeste,Incidente
12006,32646,2022-06-24,PE,Nordeste,Incidente
12007,29563,2021-09-09,RJ,Sudeste,Incidente
12008,30103,2021-11-02,PR,Sul,Incidente
12009,30563,2021-11-07,RJ,Sudeste,Incidente
12010,38867,2023-09-17,PR,Sul,Acidente
12011,39506,2023-09-25,PE,Nordeste,Incidente
12012,34628,2019-11-25,SP,Sudeste,Acidente
12013,35528,2022-12-15,SP,Sudeste,Incidente
12014,37746,2023-06-09,MG,Sudeste,Incidente
12015,38106,2023-07-14,PR,Sul,Acidente
12016,39346,2023-10-01,RJ,Sudeste,Incidente
12017,39786,2023-09-10,PE,Nordeste,Incidente
12018,40086,2023-10-26,MG,Sudeste,Incidente
12019,40087,2023-10-27,SP,Sudeste,Incidente
12020,40088,2023-10-29,SC,Sul,Incidente
12021,40099,2023-11-13,SC,Sul,Incidente
12022,40100,2023-10-12,SP,Sudeste,Incidente
12023,41647,2023-12-24,SP,Sudeste,Incidente
12024,38486,2023-08-24,MT,Centro-Oeste,Acidente
12025,38486,2023-08-24,MT,Centro-Oeste,Acidente
12026,39246,2023-09-08,PR,Sul,Incidente
12027,39247,2023-08-31,DF,Centro-Oeste,Incidente
12028,40880,2023-12-08,GO,Centro-Oeste,Incidente
12029,41098,2023-11-26,RJ,Sudeste,Incidente
12030,41513,2023-12-21,RS,Sul,Acidente
12031,41514,2023-10-26,SP,Sudeste,Incidente
12032,28143,2021-05-07,SP,Sudeste,Acidente
12033,28143,2021-05-07,SP,Sudeste,Acidente
12034,30565,2021-12-02,MG,Sudeste,Incidente Grave
12035,31109,2022-01-20,SP,Sudeste,Incidente
12036,31448,2022-03-05,MT,Centro-Oeste,Acidente
12037,31448,2022-03-05,MT,Centro-Oeste,Acidente
12038,31526,2022-03-06,SP,Sudeste,Incidente
12039,31867,2022-04-24,PR,Sul,Incidente
12040,31646,2022-03-22,RJ,Sudeste,Incidente
12041,31854,2022-04-17,PA,Norte,Acidente
12042,31854,2022-04-17,PA,Norte,Acidente
12043,31868,2022-04-08,SP,Sudeste,Incidente
12044,31906,2022-04-24,SP,Sudeste,Ocorrência Anormal
12045,31906,2022-04-24,SP,Sudeste,Ocorrência Anormal
12046,31988,2022-05-04,DF,Centro-Oeste,Ocorrência Anormal
12047,31989,2022-05-04,DF,Centro-Oeste,Incidente
12048,32206,2022-05-17,MG,Sudeste,Acidente
12049,32207,2022-05-19,MG,Sudeste,Incidente
12050,32246,2022-05-26,RJ,Sudeste,Incidente Grave
12051,40095,2023-11-09,SC,Sul,Incidente
12052,40098,2023-11-07,SP,Sudeste,Incidente
12053,40207,2023-09-05,SC,Sul,Incidente
12054,40938,2023-06-10,SP,Sudeste,Incidente
12055,40939,2023-08-12,SC,Sul,Incidente
12056,40941,2023-08-07,RS,Sul,Incidente
12057,41131,2023-11-26,SP,Sudeste,Incidente
12058,34166,2022-09-19,PR,Sul,Incidente
12059,30572,2021-12-07,SP,Sudeste,Incidente
12060,30744,2021-12-20,PA,Norte,Acidente
12061,30966,2021-07-25,SP,Sudeste,Incidente
12062,31026,2021-06-22,SP,Sudeste,Incidente
12063,31926,2022-04-30,MS,Centro-Oeste,Incidente Grave
12064,31926,2022-04-30,MS,Centro-Oeste,Incidente Grave
12065,32666,2022-06-30,AM,Norte,Incidente
12066,36388,2023-02-16,RS,Sul,Acidente
12067,36386,2023-02-18,SP,Sudeste,Incidente
12068,36386,2023-02-18,SP,Sudeste,Incidente
12069,36386,2023-02-18,SP,Sudeste,Incidente
12070,36386,2023-02-18,SP,Sudeste,Incidente
12071,36387,2023-02-14,GO,Centro-Oeste,Acidente
12072,36387,2023-02-14,GO,Centro-Oeste,Acidente
12073,36389,2023-02-17,PA,Norte,Incidente
12074,41299,2023-12-12,RJ,Sudeste,Incidente
12075,38149,2023-07-06,SP,Sudeste,Incidente
12076,39213,2023-06-19,PA,Norte,Incidente
12077,40130,2023-11-04,GO,Centro-Oeste,Incidente
12078,40210,2023-10-07,PE,Nordeste,Incidente
12079,40212,2023-10-06,SC,Sul,Incidente
12080,40213,2023-10-17,SP,Sudeste,Incidente
12081,40706,2023-05-12,DF,Centro-Oeste,Incidente
12082,40935,2023-05-27,PA,Norte,Incidente
12083,40936,2023-12-09,BA,Nordeste,Incidente
12084,29243,2021-08-15,SP,Sudeste,Incidente
12085,29244,2021-08-06,MS,Centro-Oeste,Incidente Grave
12086,29244,2021-08-06,MS,Centro-Oeste,Incidente Grave
12087,29245,2021-05-26,MS,Centro-Oeste,Incidente
12088,29245,2021-05-26,MS,Centro-Oeste,Incidente
12089,29843,2021-10-06,RJ,Sudeste,Acidente
12090,29744,2021-09-22,MG,Sudeste,Acidente
12091,29745,2021-09-24,PR,Sul,Acidente
12092,29745,2021-09-24,PR,Sul,Acidente
12093,30043,2021-10-25,SP,Sudeste,Acidente
12094,30043,2021-10-25,SP,Sudeste,Acidente
12095,30363,2021-11-05,MG,Sudeste,Acidente
12096,31220,2022-02-09,SP,Sudeste,Incidente
12097,31855,2022-04-23,MG,Sudeste,Incidente
12098,32307,2022-05-25,MG,Sudeste,Incidente
12099,32308,2022-06-01,RJ,Sudeste,Incidente
12100,32806,2022-07-02,AM,Norte,Incidente
12101,32866,2022-07-06,MT,Centro-Oeste,Incidente Grave
12102,38708,2023-08-31,MG,Sudeste,Incidente
12103,38988,2023-04-13,SC,Sul,Incidente
12104,28084,2021-05-08,GO,Centro-Oeste,Acidente
12105,29008,2021-07-14,BA,Nordeste,Incidente
12106,29008,2021-07-14,BA,Nordeste,Incidente
12107,28203,2021-05-15,MT,Centro-Oeste,Acidente
12108,28223,2021-05-13,MS,Centro-Oeste,Acidente
12109,28223,2021-05-13,MS,Centro-Oeste,Acidente
12110,29003,2021-08-01,AM,Norte,Acidente
12111,28223,2021-05-13,MS,Centro-Oeste,Acidente
12112,28224,2021-05-11,AM,Norte,Incidente
12113,29004,2021-07-31,BA,Nordeste,Incidente Grave
12114,29008,2021-07-14,BA,Nordeste,Incidente
12115,29005,2021-07-30,PR,Sul,Incidente Grave
12116,29006,2021-07-29,PR,Sul,Incidente
12117,29007,2021-07-28,AP,Norte,Incidente
12118,29008,2021-07-14,BA,Nordeste,Incidente
12119,29143,2021-08-01,MT,Centro-Oeste,Acidente
